"","Availability","region","year","policy","agg.land","value","title","percent_change","diff_percent_diff_from_currchange","diff_percent_change"
"17831","CURRENT","European Free Trade Association",2030,"NZ","g) Shrubland",5.729863848,"Land Use by Type",-0.63934527268048,NA,NA
"17832","UNIFORM30","European Free Trade Association",2030,"NZ","g) Shrubland",5.72953571,"Land Use by Type",-0.645036081624034,0.89000246708952,-0.00569080894355412
"17833","BIODIV","India",2030,"NZ","g) Shrubland",149.29412370108,"Land Use by Type",-28.7471750334765,-0.260353108715683,0.0750644036101136
"17834","BIODIV30","India",2030,"NZ","g) Shrubland",149.374000004925,"Land Use by Type",-28.709052888038,-0.392619486729753,0.113186549048613
"17835","CURRENT","India",2030,"NZ","g) Shrubland",149.136895202568,"Land Use by Type",-28.8222394370866,NA,NA
"17836","UNIFORM30","India",2030,"NZ","g) Shrubland",159.15054672,"Land Use by Type",-24.0430298176085,-16.5815060681147,4.77920961947814
"17837","BIODIV","Japan",2030,"NZ","g) Shrubland",27.0372399,"Land Use by Type",-15.1891260532016,-12.7576006366248,2.2211007631557
"17838","BIODIV30","Japan",2030,"NZ","g) Shrubland",27.0628799,"Land Use by Type",-15.1086980651363,-13.2195590820321,2.30152875122101
"17839","CURRENT","Japan",2030,"NZ","g) Shrubland",26.32915699,"Land Use by Type",-17.4102268163573,NA,NA
"17840","UNIFORM30","Japan",2030,"NZ","g) Shrubland",26.33220187,"Land Use by Type",-17.4007533116511,-0.0548599076150739,0.00947350470624642
"17841","BIODIV","Mexico",2030,"NZ","g) Shrubland",258.5876071,"Land Use by Type",-11.4827799113797,-0.608245134890044,0.070266967123489
"17842","BIODIV30","Mexico",2030,"NZ","g) Shrubland",259.0819921,"Land Use by Type",-11.3135346545939,-2.07308053858729,0.239512223909266
"17843","CURRENT","Mexico",2030,"NZ","g) Shrubland",258.3823231,"Land Use by Type",-11.5530468785032,NA,NA
"17844","UNIFORM30","Mexico",2030,"NZ","g) Shrubland",259.6885247,"Land Use by Type",-11.1059154210608,-3.87020307664296,0.44713145744238
"17845","BIODIV","Middle East",2030,"NZ","g) Shrubland",807.6769661483,"Land Use by Type",-5.20085878150616,3.16050905527351,-0.159299779037964
"17846","BIODIV30","Middle East",2030,"NZ","g) Shrubland",807.8404667363,"Land Use by Type",-5.18166829325313,2.77986330029128,-0.140109290784936
"17847","CURRENT","Middle East",2030,"NZ","g) Shrubland",809.034514688255,"Land Use by Type",-5.04155900246819,NA,NA
"17848","UNIFORM30","Middle East",2030,"NZ","g) Shrubland",808.1516519,"Land Use by Type",-5.14516132414482,2.05539305205031,-0.103602321676628
"17849","BIODIV","Pakistan",2030,"NZ","g) Shrubland",212.969602030075,"Land Use by Type",-11.8728330042132,-0.375598694825896,0.0446254309316068
"17850","BIODIV30","Pakistan",2030,"NZ","g) Shrubland",213.068863030096,"Land Use by Type",-11.831758641292,-0.720256297051194,0.0856997938528483
"17851","CURRENT","Pakistan",2030,"NZ","g) Shrubland",212.861430030345,"Land Use by Type",-11.9174584351448,NA,NA
"17852","UNIFORM30","Pakistan",2030,"NZ","g) Shrubland",216.555541,"Land Use by Type",-10.3888432540939,-12.8268245221417,1.52861518105094
"17853","BIODIV","Russia",2030,"NZ","g) Shrubland",2051.86658498036,"Land Use by Type",-0.729616211023562,-10.9569756374427,0.0897914857072524
"17854","BIODIV30","Russia",2030,"NZ","g) Shrubland",2052.13713406037,"Land Use by Type",-0.716526904339442,-12.5543862457863,0.102880792391373
"17855","CURRENT","Russia",2030,"NZ","g) Shrubland",2050.01083188667,"Land Use by Type",-0.819407696730815,NA,NA
"17856","UNIFORM30","Russia",2030,"NZ","g) Shrubland",2050.763474301,"Land Use by Type",-0.782971153703586,-4.44384795882914,0.0364365430272291
"17857","BIODIV","South Africa",2030,"NZ","g) Shrubland",56.4339493,"Land Use by Type",-1.18888954157204,134.474792645072,-0.6819109912336
"17858","BIODIV30","South Africa",2030,"NZ","g) Shrubland",56.4384393,"Land Use by Type",-1.18102792827967,132.924110583428,-0.674049377941225
"17859","CURRENT","South Africa",2030,"NZ","g) Shrubland",56.8233210699527,"Land Use by Type",-0.506978550338445,NA,NA
"17860","UNIFORM30","South Africa",2030,"NZ","g) Shrubland",56.3294473,"Land Use by Type",-1.37180851523259,170.565967880254,-0.864829964894143
"17861","BIODIV","South America_Northern",2030,"NZ","g) Shrubland",8.447242,"Land Use by Type",-3.28378052378684,13.4275408746819,-0.388831234002359
"17862","BIODIV30","South America_Northern",2030,"NZ","g) Shrubland",8.508702,"Land Use by Type",-2.5800865761214,-10.8797449831123,0.31486271366308
"17863","CURRENT","South America_Northern",2030,"NZ","g) Shrubland",8.481193,"Land Use by Type",-2.89494928978448,NA,NA
"17864","UNIFORM30","South America_Northern",2030,"NZ","g) Shrubland",8.462579,"Land Use by Type",-3.10806947392838,7.36179334456522,-0.213120184143893
"17865","BIODIV","South America_Southern",2030,"NZ","g) Shrubland",140.39480916,"Land Use by Type",-6.67788849472138,6.2850497531724,-0.394814882629692
"17866","BIODIV30","South America_Southern",2030,"NZ","g) Shrubland",140.69634827,"Land Use by Type",-6.47747880965092,3.09494725723806,-0.194405197559238
"17867","CURRENT","South America_Southern",2030,"NZ","g) Shrubland",140.98889299,"Land Use by Type",-6.28307361209169,NA,NA
"17868","UNIFORM30","South America_Southern",2030,"NZ","g) Shrubland",140.80809566,"Land Use by Type",-6.40322178535582,1.91272705451487,-0.120148173264137
"17869","BIODIV","South Asia",2030,"NZ","g) Shrubland",140.18634005,"Land Use by Type",-8.58220466876936,-23.2360715527343,2.59776371109556
"17870","BIODIV30","South Asia",2030,"NZ","g) Shrubland",140.21277596,"Land Use by Type",-8.56496538134014,-23.3902695874994,2.61500299852478
"17871","CURRENT","South Asia",2030,"NZ","g) Shrubland",136.202717967808,"Land Use by Type",-11.1799683798649,NA,NA
"17872","UNIFORM30","South Asia",2030,"NZ","g) Shrubland",139.536815,"Land Use by Type",-9.00576018293063,-19.4474565120256,2.17420819693429
"17873","BIODIV","South Korea",2030,"NZ","g) Shrubland",37.29396,"Land Use by Type",-8.5880149528147,2.91924060969781,-0.243637274198404
"17874","BIODIV30","South Korea",2030,"NZ","g) Shrubland",37.3302,"Land Use by Type",-8.49907421070152,1.85470770875755,-0.154696532085218
"17875","CURRENT","South Korea",2030,"NZ","g) Shrubland",37.39334,"Land Use by Type",-8.3443776786163,NA,NA
"17876","UNIFORM30","South Korea",2030,"NZ","g) Shrubland",37.44114,"Land Use by Type",-8.22719157284589,-1.40410244660431,0.117186105770408
"17877","BIODIV","Southeast Asia",2030,"NZ","g) Shrubland",13.4143256165532,"Land Use by Type",-10.1373845485719,-3.3209475166412,0.348376516962642
"17878","BIODIV30","Southeast Asia",2030,"NZ","g) Shrubland",13.4283389065538,"Land Use by Type",-10.0435094685617,-4.21620845988829,0.442251596972826
"17879","CURRENT","Southeast Asia",2030,"NZ","g) Shrubland",13.3623436765628,"Land Use by Type",-10.4857610655345,NA,NA
"17880","UNIFORM30","Southeast Asia",2030,"NZ","g) Shrubland",13.4235799262,"Land Use by Type",-10.0754774216468,-3.91217355871405,0.4102836438877
"17881","BIODIV","Taiwan",2030,"NZ","g) Shrubland",0.0669456986,"Land Use by Type",-4.87940094207525,7.52496186105069,-0.341477042710689
"17882","BIODIV30","Taiwan",2030,"NZ","g) Shrubland",0.0669717672,"Land Use by Type",-4.84236105899901,6.70873215121736,-0.304437159634448
"17883","CURRENT","Taiwan",2030,"NZ","g) Shrubland",0.0671860295,"Land Use by Type",-4.53792389936457,NA,NA
"17884","UNIFORM30","Taiwan",2030,"NZ","g) Shrubland",0.06661488,"Land Use by Type",-5.34941920116556,17.8831694320553,-0.811495301800991
"17885","BIODIV","USA",2030,"NZ","g) Shrubland",963.1661192,"Land Use by Type",-2.3958046817609,1.22050384325514,-0.0288781037539936
"17886","BIODIV30","USA",2030,"NZ","g) Shrubland",963.0762752,"Land Use by Type",-2.40491027525642,1.60515897871618,-0.0379836972495093
"17887","CURRENT","USA",2030,"NZ","g) Shrubland",963.4511926,"Land Use by Type",-2.36692657800691,NA,NA
"17888","UNIFORM30","USA",2030,"NZ","g) Shrubland",962.0123902,"Land Use by Type",-2.51271902504029,6.16004109427284,-0.145792447033379
"17889","BIODIV","Africa_Eastern",2035,"NZ","g) Shrubland",517.798943682361,"Land Use by Type",-8.47679167915217,0.907426131116198,-0.0762883792575195
"17890","BIODIV30","Africa_Eastern",2035,"NZ","g) Shrubland",517.973795682362,"Land Use by Type",-8.44587725327312,0.539521158392486,-0.0453739533784621
"17891","CURRENT","Africa_Eastern",2035,"NZ","g) Shrubland",518.23021068238,"Land Use by Type",-8.40050329989466,NA,NA
"17892","UNIFORM30","Africa_Eastern",2035,"NZ","g) Shrubland",519.0325106817,"Land Use by Type",-8.2587749300377,-1.68811428730954,0.14172836985696
"17893","BIODIV","Africa_Northern",2035,"NZ","g) Shrubland",57.158380410276,"Land Use by Type",0.382902199361784,-85.4162190302773,-2.24333583763191
"17894","BIODIV30","Africa_Northern",2035,"NZ","g) Shrubland",57.2401374402766,"Land Use by Type",0.5265211423151,-79.9489392833846,-2.09971689467859
"17895","CURRENT","Africa_Northern",2035,"NZ","g) Shrubland",58.4356840612853,"Land Use by Type",2.62623803699369,NA,NA
"17896","UNIFORM30","Africa_Northern",2035,"NZ","g) Shrubland",56.71793775,"Land Use by Type",-0.390596860969653,-114.869627944191,-3.01683489796334
"17897","BIODIV","Africa_Southern",2035,"NZ","g) Shrubland",293.342534987402,"Land Use by Type",-11.5706181110426,-12.9392066473338,1.71967376086462
"17898","BIODIV30","Africa_Southern",2035,"NZ","g) Shrubland",293.369343887402,"Land Use by Type",-11.5625364516398,-13.0000153795301,1.72775542026742
"17899","CURRENT","Africa_Southern",2035,"NZ","g) Shrubland",287.637994133504,"Land Use by Type",-13.2902918719072,NA,NA
"17900","UNIFORM30","Africa_Southern",2035,"NZ","g) Shrubland",294.1883691874,"Land Use by Type",-11.3156730826615,-14.8577525537367,1.97461878924575
"17901","BIODIV","Africa_Western",2035,"NZ","g) Shrubland",244.15176531,"Land Use by Type",-11.5899399161258,-6.77275741493159,0.841903842420143
"17902","BIODIV30","Africa_Western",2035,"NZ","g) Shrubland",242.53748198,"Land Use by Type",-12.1745878796453,-2.07071650927569,0.257255878900651
"17903","CURRENT","Africa_Western",2035,"NZ","g) Shrubland",241.826572991935,"Land Use by Type",-12.431843758546,NA,NA
"17904","UNIFORM30","Africa_Western",2035,"NZ","g) Shrubland",244.91053496,"Land Use by Type",-11.3151665654384,-8.98288116828177,1.11667719310755
"17905","BIODIV","Argentina",2035,"NZ","g) Shrubland",161.572992852,"Land Use by Type",-7.19533913664461,13.6378053480394,-0.863489474741604
"17906","BIODIV30","Argentina",2035,"NZ","g) Shrubland",161.6553807537,"Land Use by Type",-7.14801698743174,12.8904387260291,-0.816167325528734
"17907","CURRENT","Argentina",2035,"NZ","g) Shrubland",163.07639176403,"Land Use by Type",-6.33184966190301,NA,NA
"17908","UNIFORM30","Argentina",2035,"NZ","g) Shrubland",161.54085536,"Land Use by Type",-7.21380793030879,13.9293346665477,-0.881958268405782
"17909","BIODIV","Australia_NZ",2035,"NZ","g) Shrubland",2269.423339,"Land Use by Type",-1.57795739669318,-35.9380028263825,0.885285840326761
"17910","BIODIV30","Australia_NZ",2035,"NZ","g) Shrubland",2269.578422,"Land Use by Type",-1.5712299340841,-36.211047400769,0.892013302935838
"17911","CURRENT","Australia_NZ",2035,"NZ","g) Shrubland",2249.011385,"Land Use by Type",-2.46324323701994,NA,NA
"17912","UNIFORM30","Australia_NZ",2035,"NZ","g) Shrubland",2248.069411,"Land Use by Type",-2.50400394867063,1.65847249481309,-0.0407607116506901
"17913","BIODIV","Brazil",2035,"NZ","g) Shrubland",549.17385065,"Land Use by Type",-3.32014432757843,6.36810584192726,-0.198884459808978
"17914","BIODIV30","Brazil",2035,"NZ","g) Shrubland",548.37593665123,"Land Use by Type",-3.46061422969303,10.8685236631068,-0.33935436192358
"17915","CURRENT","Brazil",2035,"NZ","g) Shrubland",550.302901551231,"Land Use by Type",-3.12125986776945,NA,NA
"17916","UNIFORM30","Brazil",2035,"NZ","g) Shrubland",547.20316275,"Land Use by Type",-3.66695869548919,17.483237245586,-0.545698827719739
"17917","BIODIV","Canada",2035,"NZ","g) Shrubland",881.627624805775,"Land Use by Type",-0.280227348340094,-42.5254928186204,0.207330909685182
"17918","BIODIV30","Canada",2035,"NZ","g) Shrubland",880.697623248492,"Land Use by Type",-0.385413741877125,-20.9503701572564,0.102144516148151
"17919","CURRENT","Canada",2035,"NZ","g) Shrubland",879.794551818599,"Land Use by Type",-0.487558258025276,NA,NA
"17920","UNIFORM30","Canada",2035,"NZ","g) Shrubland",880.461689925775,"Land Use by Type",-0.412101343433956,-15.4769488090415,0.0754569145913202
"17921","BIODIV","Central America and Caribbean",2035,"NZ","g) Shrubland",3.23619023,"Land Use by Type",-28.8610128625115,1.59584875682913,-0.453327946073202
"17922","BIODIV30","Central America and Caribbean",2035,"NZ","g) Shrubland",3.24804743,"Land Use by Type",-28.6003750188556,0.678319667573954,-0.192690102417274
"17923","CURRENT","Central America and Caribbean",2035,"NZ","g) Shrubland",3.25681333405312,"Land Use by Type",-28.4076849164383,NA,NA
"17924","UNIFORM30","Central America and Caribbean",2035,"NZ","g) Shrubland",3.36354343,"Land Use by Type",-26.061509615255,-8.2589454281163,2.34617530118332
"17925","BIODIV","Central Asia",2035,"NZ","g) Shrubland",596.33417981197,"Land Use by Type",-1.12755333988846,46.5577571597893,-0.358193365502613
"17926","BIODIV30","Central Asia",2035,"NZ","g) Shrubland",596.37515425197,"Land Use by Type",-1.12075976127011,45.6747402870539,-0.351399786884262
"17927","CURRENT","Central Asia",2035,"NZ","g) Shrubland",598.494589296995,"Land Use by Type",-0.769359974385845,NA,NA
"17928","UNIFORM30","Central Asia",2035,"NZ","g) Shrubland",593.6140928,"Land Use by Type",-1.57854961434081,105.176806666194,-0.809189639954961
"17929","BIODIV","China",2035,"NZ","g) Shrubland",532.06884012,"Land Use by Type",-8.97261994704996,3.27094929404035,-0.284175849241265
"17930","BIODIV30","China",2035,"NZ","g) Shrubland",532.28876506,"Land Use by Type",-8.93499475724935,2.83790073406499,-0.246550659440652
"17931","CURRENT","China",2035,"NZ","g) Shrubland",533.730001000609,"Land Use by Type",-8.6884440978087,NA,NA
"17932","UNIFORM30","China",2035,"NZ","g) Shrubland",535.31338305,"Land Use by Type",-8.41753832686851,-3.11779699191692,0.270905770940189
"17933","BIODIV","Colombia",2035,"NZ","g) Shrubland",14.0644999,"Land Use by Type",-2.37786477882458,30.8514963287218,-0.560610083919307
"17934","BIODIV30","Colombia",2035,"NZ","g) Shrubland",14.0853329,"Land Use by Type",-2.23326227197947,22.8943042118613,-0.416007577074203
"17935","CURRENT","Colombia",2035,"NZ","g) Shrubland",14.14527327,"Land Use by Type",-1.81725469490527,NA,NA
"17936","UNIFORM30","Colombia",2035,"NZ","g) Shrubland",14.0266783,"Land Use by Type",-2.64030730136285,45.2975068585093,-0.823052606457581
"17937","BIODIV","EU-12",2035,"NZ","g) Shrubland",3.4507821,"Land Use by Type",-18.8629233848811,-50.5724078597699,19.2997521269243
"17938","BIODIV30","EU-12",2035,"NZ","g) Shrubland",3.4531426,"Land Use by Type",-18.8069712046813,-50.7178422718391,19.3557043071241
"17939","CURRENT","EU-12",2035,"NZ","g) Shrubland",2.6299573237,"Land Use by Type",-38.1626755118054,NA,NA
"17940","UNIFORM30","EU-12",2035,"NZ","g) Shrubland",2.8758302,"Land Use by Type",-32.3815704729093,-15.1486452905922,5.78110503889612
"17941","BIODIV","EU-15",2035,"NZ","g) Shrubland",202.233956051354,"Land Use by Type",-16.2692954385093,-16.7318945642478,3.26913614188609
"17942","BIODIV30","EU-15",2035,"NZ","g) Shrubland",202.311489052354,"Land Use by Type",-16.2371875985049,-16.8961908080507,3.30124398189051
"17943","CURRENT","EU-15",2035,"NZ","g) Shrubland",194.338011701354,"Land Use by Type",-19.5384315803954,NA,NA
"17944","UNIFORM30","EU-15",2035,"NZ","g) Shrubland",196.992089676354,"Land Use by Type",-18.439543800536,-5.62412181172382,1.09888777985939
"17945","BIODIV","Europe_Eastern",2035,"NZ","g) Shrubland",3.57368311088971,"Land Use by Type",-16.6406967709547,-4.52963685121461,0.789422122124368
"17946","BIODIV30","Europe_Eastern",2035,"NZ","g) Shrubland",3.57843352089223,"Land Use by Type",-16.5298892775159,-5.16536186073521,0.900229615563131
"17947","CURRENT","Europe_Eastern",2035,"NZ","g) Shrubland",3.53983572108511,"Land Use by Type",-17.430118893079,NA,NA
"17948","UNIFORM30","Europe_Eastern",2035,"NZ","g) Shrubland",3.66393322,"Land Use by Type",-14.5354141142092,-16.6073841283905,2.89470477886978
"17949","BIODIV","Europe_Non_EU",2035,"NZ","g) Shrubland",58.017245270071,"Land Use by Type",-24.0620835675976,-14.2438070919371,3.99671200356791
"17950","BIODIV30","Europe_Non_EU",2035,"NZ","g) Shrubland",58.0948886700712,"Land Use by Type",-23.9604572667746,-14.605997283455,4.09833830439093
"17951","CURRENT","Europe_Non_EU",2035,"NZ","g) Shrubland",54.9637732615403,"Land Use by Type",-28.0587955711655,NA,NA
"17952","UNIFORM30","Europe_Non_EU",2035,"NZ","g) Shrubland",58.46170667,"Land Use by Type",-23.4804144218566,-16.3171263896787,4.57838114930896
"17953","BIODIV","European Free Trade Association",2035,"NZ","g) Shrubland",5.74473709981032,"Land Use by Type",-0.381431175621882,-52.1073643797118,0.414997296696357
"17954","BIODIV30","European Free Trade Association",2035,"NZ","g) Shrubland",5.744845708,"Land Use by Type",-0.379644521774706,-52.343839763648,0.416783950543532
"17955","CURRENT","European Free Trade Association",2035,"NZ","g) Shrubland",5.720805279,"Land Use by Type",-0.796428472318238,NA,NA
"17956","UNIFORM30","European Free Trade Association",2035,"NZ","g) Shrubland",5.72142957,"Land Use by Type",-0.785603361065474,-1.35928473114609,0.0108251112527639
"17957","BIODIV","India",2035,"NZ","g) Shrubland",127.599887602081,"Land Use by Type",-39.1010695420068,-0.965806757115199,0.381345030255105
"17958","BIODIV30","India",2035,"NZ","g) Shrubland",127.661530704804,"Land Use by Type",-39.0716494610292,-1.04032112269664,0.410765111232692
"17959","CURRENT","India",2035,"NZ","g) Shrubland",126.800909785179,"Land Use by Type",-39.4824145722619,NA,NA
"17960","UNIFORM30","India",2035,"NZ","g) Shrubland",142.11374182,"Land Use by Type",-32.1740988491791,-18.5101968251753,7.30831572308283
"17961","BIODIV","Japan",2035,"NZ","g) Shrubland",25.2979699,"Land Use by Type",-20.6448977693614,-14.5624995255254,3.5188159533166
"17962","BIODIV30","Japan",2035,"NZ","g) Shrubland",25.3172599,"Land Use by Type",-20.584388569292,-14.8129130986648,3.579325153386
"17963","CURRENT","Japan",2035,"NZ","g) Shrubland",24.1761832,"Land Use by Type",-24.163713722678,NA,NA
"17964","UNIFORM30","Japan",2035,"NZ","g) Shrubland",24.24097286,"Land Use by Type",-23.960551908502,-0.841068442876871,0.203161814176035
